input,target_position,completion
Maria texts Norman. Adam texts Kim. Katie texts Janet. Alice texts Ruby. Lucy texts Lauren. Luke texts Leo. Leo texts Sheila. Hannah texts Valerie. Jordan texts Michael. Thomas texts Joan. Lauren texts Teresa. Sam texts Vincent. Susan texts Isaac. Bill texts Amber. Henry texts Judy. Ruth texts Rachel. Adam texts,2,Kim
Austin chooses Ted. Hope chooses Sally. Henry chooses Leah. Harry chooses Kara. Jason chooses Johnny. Charles chooses Ken. Kyle chooses Troy. Scott chooses Adrian. Craig chooses Louis. Frank chooses Philip. Joy chooses Zach. Lisa chooses April. Helen chooses Kay. Edward chooses Sean. Howard chooses Jerry. Fred chooses Juan. Hope chooses,2,Sally
David permits June. Charles permits Maggie. Jason permits Judy. Rose permits Julian. Emily permits Ian. Jake permits Shirley. Austin permits Sheila. Kurt permits Andrea. Justin permits Albert. Thomas permits Sue. Kevin permits Isabel. Louis permits William. Andrew permits Peggy. Joe permits Martin. Jerry permits Renee. Steven permits Robin. Charles permits,2,Maggie
Bob needs Nancy. Scott needs Andrea. Jerry needs William. Edward needs Lori. Donna needs Isabel. Jane needs Joan. Anna needs Stephanie. Dave needs Nathan. Amy needs Rob. Matt needs Lydia. Linda needs Sally. James needs Walter. Emily needs Martin. Gary needs Leah. Susan needs Kirk. Ryan needs Pam. Scott needs,2,Andrea
Hannah asks Sandra. John asks Sheila. Michael asks Adrian. Maria asks Roger. Tom asks Nathan. Arthur asks Nancy. Alan asks Norman. Joy asks Joy. Emily asks Jordan. Charles asks Victor. Jenny asks Ronald. Grace asks Sharon. Aaron asks Leo. Claire asks Vincent. Jean asks Wayne. Will asks Michael. John asks,2,Sheila
Megan saves Teresa. Steven saves Janet. Tim saves Liam. Howard saves Angela. Greg saves Ashley. Anne saves Sylvia. David saves Stan. Jake saves Michael. Kelly saves Jill. Hope saves Peggy. Jenny saves Stephen. Grace saves Louis. Pat saves Julian. Mike saves Norman. Lucy saves Alexa. Dennis saves Alicia. Steven saves,2,Janet
Andrew hugs Irene. Amy hugs Liam. Rick hugs Sheila. Johnny hugs Ralph. Marie hugs Sharon. Justin hugs Robin. Tom hugs Russell. Joe hugs Kurt. Lauren hugs Howard. Martin hugs Ronald. Kyle hugs Terry. Kay hugs Victor. Diana hugs Andrea. Charles hugs Troy. Carol hugs Judy. Jeff hugs Rebecca. Amy hugs,2,Liam
Chris drives Stephen. Claire drives Kay. Will drives Joy. Scott drives Monica. Louis drives Jerry. Aaron drives Amelia. Kim drives Sheila. Anne drives Margaret. Luke drives Terry. Greg drives Nicole. Kate drives Maggie. Robert drives Tracy. Paul drives Martin. Matt drives Michelle. Emma drives Logan. Brian drives June. Claire drives,2,Kay
Lauren buys Martha. Jordan buys Vincent. Maria buys Leon. Bill buys Phil. Jack buys Maggie. Margaret buys Adrian. Helen buys Russell. Diana buys Anthony. Lisa buys Joseph. Joseph buys Olga. Anna buys Kelly. Kurt buys Albert. Chris buys Ron. Leo buys Keith. Maggie buys Jean. Adam buys Kirk. Jordan buys,2,Vincent
Peter affects Jerry. Adam affects Ian. Claire affects Julian. Luke affects Shirley. Frank affects Juan. Kim affects Nicholas. Rad affects Walter. Jason affects Rita. Hope affects Liz. Josh affects Isaac. Fred affects Isabel. Jenny affects Ted. Helen affects Martha. Grace affects Ron. Jordan affects Angela. Diana affects Kara. Adam affects,2,Ian
Tim visits Wayne. Steve visits Liz. Claire visits Stan. Howard visits Sandra. Lauren visits Terry. Lisa visits Kim. Anne visits Irene. Joy visits Lydia. Scott visits Isaac. Jeff visits Vincent. Blake visits Angela. Jerry visits Rita. Brian visits Ruby. Kurt visits Jacob. Megan visits Nathan. June visits Kathy. Steve visits,2,Liz
Alan attacks Logan. Ellen attacks Ian. Emma attacks Justin. Ruth attacks Sean. Daniel attacks April. Hannah attacks Pam. Peter attacks Sandra. Katie attacks Wanda. Jerry attacks Olga. Howard attacks Kim. Leo attacks Amber. George attacks Isabel. Marie attacks Albert. Susan attacks Rob. Grace attacks Vanessa. Kevin attacks Alexa. Ellen attacks,2,Ian
Sarah assists Peggy. Mary assists Adrian. Nick assists Amber. Austin assists Kim. Rad assists Stephen. Thomas assists Travis. Alex assists Walter. Leon assists Marc. Alice assists Monica. Claire assists Roger. Kay assists Janet. Jill assists Sylvia. Alan assists Rebecca. Rick assists Alicia. Faith assists Joseph. Steve assists Paula. Mary assists,2,Adrian
Rad avoids Kay. Joseph avoids Irene. Marie avoids Kirk. Mark avoids Norman. Ben avoids Stan. Faith avoids Jordan. Liz avoids Noah. Maria avoids Jenny. Austin avoids Marc. Lily avoids Paula. Jeff avoids Joseph. Thomas avoids Isaac. Adam avoids Kyle. Arthur avoids Rebecca. Dean avoids Logan. Hannah avoids Juan. Joseph avoids,2,Irene
Joy likes Kara. Kate likes Travis. Jeff likes Stephen. Adam likes Vincent. Faith likes Nathan. Maria likes Neil. Henry likes Kathy. Luke likes Lauren. Tony likes Nicole. Joseph likes Russell. Ben likes Juan. Austin likes Terry. Nick likes Violet. Peter likes Albert. Kevin likes Liam. Kurt likes Lori. Kate likes,2,Travis
Grace denies Tyler. Rose denies Kurt. Greg denies Jacob. Alex denies Monica. Ruth denies Albert. Marc denies Sean. Edward denies Maggie. Melissa denies Adrian. Margaret denies Shawn. Harry denies Lori. Jerry denies Margaret. Austin denies Sheila. Amy denies Marie. Bob denies Kelly. June denies Kyle. Robert denies Pam. Rose denies,2,Kurt
Mike questions Ken. Marie questions Valerie. Austin questions Kim. Michael questions Rita. Claire questions Vanessa. Greg questions Neil. Matt questions Troy. Kelly questions Russell. Nick questions Sylvia. Johnny questions Pamela. Fred questions Vincent. Jason questions Roy. Bob questions Amelia. George questions Sally. Alex questions Albert. Leo questions Ruby. Marie questions,2,Valerie
Amy comforts Stephanie. Jill comforts Tracy. George comforts Liam. Liz comforts Monica. Karen comforts June. Jason comforts William. Leo comforts Norman. Mary comforts Renee. Ben comforts Stephen. Tim comforts Marie. Ian comforts Walter. Henry comforts Liz. Blake comforts Joy. Bill comforts Patrick. Bob comforts Stan. Carol comforts Wanda. Jill comforts,2,Tracy
Marie proposes Tracy. Kelly proposes Sandra. Aaron proposes Jacob. Alice proposes Monica. Laura proposes William. Emma proposes Vincent. Dennis proposes Isaac. Carol proposes Sally. Ryan proposes Ronald. Gary proposes Stan. Ben proposes Sue. Craig proposes Tyler. Keith proposes Kay. Louis proposes Ashley. Nick proposes Sylvia. Jill proposes Kurt. Kelly proposes,2,Sandra
Adam fights Joan. Jordan fights Ronald. Matt fights Pamela. Jerry fights Kathy. Henry fights William. Max fights Noah. Hannah fights Kara. Linda fights Rachel. Mark fights Ted. Greg fights Renee. Lisa fights Joseph. Blake fights Ruby. Jack fights Johnny. Jason fights Jacob. Howard fights Leon. David fights Aiden. Matt fights,3,Pamela
Claire draws April. Dennis draws Michelle. Daniel draws Kara. Leo draws Kathy. Joy draws Anthony. Jeff draws Victoria. George draws Sheila. Jean draws Travis. Ken draws Roy. Eric draws Shawn. Lily draws Nicole. Michael draws Martin. Amy draws Norman. Charles draws Sharon. Anna draws Philip. Ian draws Patrick. Daniel draws,3,Kara
Aaron leads Janet. Justin leads Victoria. Jacob leads Kara. Greg leads Alexa. Pat leads Ian. Thomas leads Lauren. Rad leads Sean. James leads Stephen. Juan leads Nancy. Adam leads Kirk. Lucy leads Albert. Susan leads Norman. Jerry leads Ron. Josh leads Julian. Jeff leads Isaac. Alex leads Nicole. Jacob leads,3,Kara
Emma adopts Todd. Margaret adopts Sheila. Tony adopts Sue. Jeff adopts Russell. Juan adopts Neil. Austin adopts Monica. Craig adopts Liz. Kathy adopts Margaret. Kate adopts Anthony. Susan adopts Troy. Max adopts Judy. Gary adopts Violet. Mike adopts Louis. Hannah adopts Pamela. Edward adopts Sean. Johnny adopts Nicole. Tony adopts,3,Sue
Mary answers Shirley. Dave answers Sylvia. Maria answers Jenny. Liz answers Jean. Faith answers Liz. Max answers Maggie. Kay answers Sharon. Hannah answers Anthony. Chris answers Natalie. Ruth answers Kirk. Julia answers April. Rick answers Sheila. Daniel answers Wanda. Harry answers Vincent. Peter answers Melanie. Jason answers Leah. Maria answers,3,Jenny
Charles holds Maggie. Max holds Wayne. Hope holds Lydia. Dean holds Victoria. Will holds Sylvia. Anne holds Isaac. Luke holds Amelia. Austin holds Leah. Karen holds Amber. Pat holds Vincent. Daniel holds Rebecca. Rick holds Justin. Maria holds Todd. Kyle holds Andrea. Ellen holds Sheila. Liz holds Victor. Hope holds,3,Lydia
Lucy wakes Kurt. Jane wakes April. Adam wakes Vincent. Marie wakes Roy. Kate wakes Monica. Melissa wakes Oscar. Bob wakes Lori. Ryan wakes Kim. Carl wakes Nicholas. Ben wakes Roger. Faith wakes Teresa. Mike wakes Juan. Amy wakes Margaret. Anne wakes Joseph. Susan wakes Martin. Steve wakes Sally. Adam wakes,3,Vincent
Andrew respects Sandra. Robert respects Victoria. Blake respects Louis. Maria respects Philip. Joy respects Aiden. Melissa respects Nathan. Ruth respects Leo. Kurt respects Richard. Emma respects Ronald. Alice respects Sally. Grace respects Stephen. Helen respects Martha. Dave respects Phil. Kate respects Troy. Susan respects Melissa. Megan respects Tracy. Blake respects,3,Louis
Ellen hires Shawn. Grace hires Sharon. Frank hires Renee. Jacob hires Louis. Kelly hires Anthony. Steve hires Johnny. Mark hires Liam. George hires Zach. Nick hires Sara. Rick hires Travis. Josh hires Shirley. Steven hires Marie. June hires Ashley. Fred hires Ian. Louis hires Vincent. Matt hires Paula. Frank hires,3,Renee
Craig misses Nicholas. Bob misses Liam. Aaron misses Anthony. Tom misses Janet. Charles misses Alicia. John misses Neil. Lisa misses Ralph. Dean misses Isabel. Edward misses Kyle. Hannah misses Violet. Eric misses Jean. Ruth misses Jerry. Amy misses Wanda. Mark misses Sean. Kim misses Shawn. Melissa misses Tracy. Aaron misses,3,Anthony
Jason stays Kyle. Jacob stays Kelly. Donna stays Todd. Hannah stays Alexa. Aaron stays Leon. Kurt stays Leah. Mike stays Keith. Hope stays Liz. Juan stays Shawn. Frank stays Isabel. Kay stays Ted. Jenny stays Peggy. Tony stays Stephen. Karen stays Amber. Gary stays Paula. Scott stays Margaret. Donna stays,3,Todd
Jean bothers Jill. Mike bothers Victor. Max bothers Louis. Ruth bothers Teresa. John bothers Pam. Kate bothers Lori. Dennis bothers Zach. Emma bothers Pamela. Austin bothers Jacob. Johnny bothers Valerie. Kay bothers Travis. Helen bothers Phil. Peter bothers Janet. Pat bothers Sharon. June bothers Leon. Jerry bothers Kim. Max bothers,3,Louis
Liz comforts Irene. Fred comforts Tyler. Nick comforts Jenny. Joseph comforts Olga. Diana comforts Nicholas. Maria comforts Shawn. Greg comforts Joseph. Martin comforts Zach. Jason comforts Michael. Kim comforts Isabel. June comforts Melanie. Rose comforts Ian. Marie comforts Marc. Louis comforts Howard. Marc comforts Louis. Michael comforts Robin. Nick comforts,3,Jenny
Kevin draws Margaret. Claire draws Sylvia. Greg draws Walter. Carol draws Andrea. Laura draws Sally. Emily draws Louis. Jerry draws Stephen. Brian draws Todd. Jenny draws Michelle. Justin draws Leah. Kelly draws Shirley. Marc draws Travis. Kyle draws June. Dave draws Kelly. Max draws Liam. Alex draws Peggy. Greg draws,3,Walter
Dennis bothers Liam. Kevin bothers Sylvia. Carol bothers Isaac. Frank bothers Tracy. Fred bothers Kurt. Jake bothers Jordan. Mary bothers Wayne. Lucy bothers Isabel. Edward bothers Joy. Juan bothers Alison. Julia bothers Lauren. Melissa bothers Leo. Ryan bothers Kay. Paul bothers June. Jean bothers Zach. John bothers Shawn. Carol bothers,3,Isaac
Tim supports Howard. George supports Jill. Karen supports Logan. Alex supports Ashley. Louis supports Kurt. Blake supports Walter. Aaron supports Ralph. Liz supports Joan. Howard supports Wayne. Jake supports Jerry. Austin supports Kirk. Dennis supports Roy. Daniel supports Oscar. Leo supports Kathy. Anna supports Natalie. Julia supports Isaac. Karen supports,3,Logan
Steven wakes Justin. Michael wakes Albert. Dennis wakes Alexa. Jeff wakes Howard. Brian wakes Sue. Kurt wakes Sylvia. Mary wakes Sheila. Jean wakes Tyler. Mark wakes Sally. Rick wakes Isabel. Scott wakes Nathan. Jake wakes Jerry. Jordan wakes Nicole. Joseph wakes Marie. Robert wakes Lauren. Emily wakes Tracy. Dennis wakes,3,Alexa
Max welcomes Lydia. Laura welcomes William. Kay welcomes Sue. Alice welcomes Shirley. Jordan welcomes Paula. Kate welcomes Rob. Keith welcomes Violet. Jean welcomes Marc. Sam welcomes Victoria. Rick welcomes Zach. Megan welcomes Ralph. Lucy welcomes Stan. Jane welcomes Julian. Steven welcomes Martha. Alex welcomes Vincent. Josh welcomes Jean. Kay welcomes,3,Sue
George leads Sue. Ellen leads Margaret. Will leads Vanessa. Diana leads Zach. Charles leads Neil. Keith leads Phil. Daniel leads Nicole. Ryan leads Norman. Bill leads Noah. Dean leads Nathan. Rad leads Melissa. Jenny leads Joan. Liz leads Isaac. Kelly leads Stan. Frank leads Renee. Margaret leads Peggy. Will leads,3,Vanessa
Kathy grabs Terry. Justin grabs Juan. Ben grabs Howard. Kay grabs Sue. Alex grabs Rebecca. Henry grabs Ron. Rick grabs Ralph. Lauren grabs Lauren. Sarah grabs Teresa. Steve grabs Sally. Tom grabs Joseph. Liz grabs Tyler. Rad grabs Joan. James grabs Phil. Max grabs Richard. Ryan grabs Noah. Ben grabs,3,Howard
Laura praises Kay. Greg praises June. Paul praises Amber. Emma praises Philip. John praises Roy. Jenny praises Amelia. Marie praises Olga. Frank praises Ronald. Ben praises Julian. Kathy praises Rita. Kevin praises Adrian. Emily praises Jacob. Josh praises Zach. Lucy praises Kathy. Helen praises Joan. Dave praises Travis. Paul praises,3,Amber
Leon alerts Ray. Martin alerts Lydia. Jean alerts Victor. Frank alerts Martin. Luke alerts Roger. Adam alerts Ron. Jake alerts Ken. Sarah alerts Teresa. Pat alerts Logan. Kurt alerts Janet. Grace alerts Wayne. Howard alerts Victoria. Nick alerts Albert. Jordan alerts Philip. David alerts Jordan. Jill alerts Adrian. Jean alerts,3,Victor
Jean pays Jerry. Fred pays Russell. Hannah pays Walter. Ken pays Liz. Max pays Judy. Kate pays Tyler. Katie pays Victor. Emma pays Stan. Ellen pays Irene. Anna pays Lydia. Kelly pays Vanessa. Joy pays Aiden. John pays Justin. Lily pays Sean. Linda pays Louis. Ruth pays Andrea. Hannah pays,3,Walter
Jack buys Kelly. Nick buys Natalie. Tom buys Alexa. Helen buys Justin. Mary buys Tracy. Leo buys Sean. Maria buys Adrian. Arthur buys Pamela. Joseph buys Michael. Amy buys Violet. Tim buys Roger. Emily buys Rebecca. Lily buys Wanda. Louis buys Shawn. George buys Julian. Brian buys Shirley. Tom buys,3,Alexa
Matt leaves Pam. Ellen leaves Amber. Ruth leaves Patrick. Kay leaves Michael. Fred leaves Joan. Alice leaves Stephen. Mike leaves Ted. Jake leaves Stephanie. Thomas leaves Ralph. Rick leaves Melissa. Claire leaves Adrian. Joseph leaves Ashley. Scott leaves Judy. Keith leaves Maggie. Carl leaves Noah. Jane leaves Howard. Ruth leaves,3,Patrick
Dennis drives Michelle. Mark drives Richard. Bob drives Angela. Greg drives Marie. Louis drives Vincent. George drives Jerry. Aaron drives Wanda. Leo drives Johnny. Andrew drives Logan. Frank drives Martin. Robert drives Stan. Thomas drives Jordan. Joseph drives Peggy. Keith drives Joan. Julia drives Victor. Mary drives Vanessa. Bob drives,3,Angela
Jordan calls Michelle. Lauren calls Louis. Daniel calls Logan. Eric calls Nicholas. Amy calls Melissa. Luke calls Kara. Kevin calls Tyler. Marie calls Wanda. Carl calls Olga. Jean calls Peggy. Aaron calls Albert. Justin calls Joseph. Nick calls Joy. Arthur calls Isaac. Susan calls Amber. Edward calls Ruby. Daniel calls,3,Logan
Bill urges Wanda. Thomas urges Renee. Jason urges Ronald. Rick urges Melanie. Jenny urges Isaac. Austin urges Leon. Katie urges Teresa. Jane urges Andrea. Jeff urges Martin. Donna urges Kyle. Mary urges Leo. Claire urges Sally. Hannah urges Victor. Alex urges Maggie. Julia urges Patrick. Kathy urges Lauren. Jason urges,3,Ronald
Maria joins Vanessa. Rose joins Troy. Margaret joins Adrian. Steven joins Martha. Rad joins Kay. Eric joins Jill. Justin joins Ronald. Grace joins Jordan. Linda joins Marc. Melissa joins Renee. Jane joins Sally. Michael joins Judy. Adam joins Rita. Bill joins Patrick. Kurt joins Logan. Jenny joins Margaret. Margaret joins,3,Adrian
Harry challenges Sheila. Kate challenges Leon. Lauren challenges Kathy. Faith challenges Jerry. Melissa challenges Melissa. Lucy challenges Juan. Will challenges Leah. Greg challenges Violet. Joy challenges Martin. Mary challenges William. Jean challenges Natalie. Ken challenges Victoria. John challenges Jill. Anne challenges Sylvia. Kim challenges Stephen. Thomas challenges Norman. Lauren challenges,3,Kathy
Ben approves Martha. Carol approves Ronald. Emma approves Terry. Jane approves Kim. Kay approves Neil. Louis approves Isaac. Robert approves Renee. Keith approves Janet. Joe approves Stephen. Josh approves Noah. Dennis approves Adrian. Maggie approves Pamela. Ken approves April. Kathy approves Liz. Jeff approves Isabel. Nick approves Alison. Emma approves,3,Terry
Joy prohibits Melissa. Greg prohibits Jill. Kathy prohibits Pamela. Mary prohibits Roy. Kelly prohibits Liz. Edward prohibits Julian. Steve prohibits Rebecca. Frank prohibits Roger. Max prohibits Andrea. Johnny prohibits Noah. Adam prohibits Alicia. Rose prohibits Natalie. George prohibits Angela. Aaron prohibits Joy. Emily prohibits Juan. Ryan prohibits Martha. Kathy prohibits,3,Pamela
Kathy praises June. Marc praises Neil. Laura praises Ted. Jenny praises Violet. Mark praises Jacob. Rick praises Johnny. Adam praises Sharon. Leo praises Nancy. Edward praises Sylvia. Megan praises Jordan. Helen praises Richard. Martin praises Kelly. Kyle praises Jill. Rose praises Shirley. Dean praises Kay. Kim praises Sean. Laura praises,3,Ted
